Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.41,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.13,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.16,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,7.87,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,8.35,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,3.8,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,3.69,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,1.55,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.7,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.27,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),258,French Polynesia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,2.55,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,3.45,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.45,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,1.77,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.45,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,9.95,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,11.67,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,8.26,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,8.25,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.81,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,4,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.32,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.29,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,3.38,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,3.33,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,2.03,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,2.26,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,1.69,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,1.67,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,3.16,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,4.57,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,1.1,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.98,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),266,Gabon,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,0.93,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,1.2,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.25,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.16,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,1,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,2.32,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.91,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.28,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.33,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.16,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,5.64,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,4.63,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.72,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.45,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,1.19,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,1.98,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,5.44,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,4.71,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.15,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.26,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),270,Gambia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,3.07,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.88,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.46,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,1.75,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.37,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,4.2,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,4.92,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.21,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.96,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.29,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.14,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.19,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,1.48,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,2.58,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,13.35,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,13.43,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.13,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.29,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,1.75,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,1.47,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.76,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.41,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),268,Georgia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),276,Germany,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,4.52,E,Estimated value
